,timestamp,run_id,duration,emissions_sum,energy_consumed,experiment_id,experiment_name,experiment_description,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region,project_id,project_name,project_description,team_id,name,description
1521,2021-07-06T18:56:36.917967,2797718e-6c05-463a-b171-25ab0adcf295,120,2.684749618273989e-07,6.323248322765962e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1522,2021-07-06T18:58:36.881750,2797718e-6c05-463a-b171-25ab0adcf295,119,9.177764830223653e-08,2.1615902531261493e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1523,2021-07-06T19:00:36.870880,2797718e-6c05-463a-b171-25ab0adcf295,119,1.6814665500763396e-07,3.960268946566687e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1524,2021-07-06T19:02:36.890940,2797718e-6c05-463a-b171-25ab0adcf295,120,1.2842001270358334e-07,3.024608419386131e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1525,2021-07-06T19:04:36.900071,2797718e-6c05-463a-b171-25ab0adcf295,120,9.386971220752423e-08,2.2108635242356383e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1526,2021-07-06T19:06:36.896829,2797718e-6c05-463a-b171-25ab0adcf295,119,1.4248875791991218e-07,3.3559621105722865e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1527,2021-07-06T19:08:36.853878,2797718e-6c05-463a-b171-25ab0adcf295,120,1.4654686662790612e-07,3.4515405917340204e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1528,2021-07-06T19:10:36.872727,2797718e-6c05-463a-b171-25ab0adcf295,120,1.080918491684785e-07,2.545829969793105e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1529,2021-07-06T19:12:36.898683,2797718e-6c05-463a-b171-25ab0adcf295,119,1.339433997957308e-07,3.154697824851293e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1530,2021-07-06T19:14:36.884739,2797718e-6c05-463a-b171-25ab0adcf295,119,6.894691192562819e-08,1.6238700332655396e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1531,2021-07-06T19:16:36.888471,2797718e-6c05-463a-b171-25ab0adcf295,119,1.316561864276983e-07,3.10082830199231e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1532,2021-07-06T19:18:36.854703,2797718e-6c05-463a-b171-25ab0adcf295,120,8.452687940021246e-08,1.9908167404439526e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1533,2021-07-06T19:20:36.898898,2797718e-6c05-463a-b171-25ab0adcf295,120,7.19240655501848e-08,1.6939893529032104e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1534,2021-07-06T19:22:36.910038,2797718e-6c05-463a-b171-25ab0adcf295,119,1.6814701559996117e-07,3.9602774394064666e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1535,2021-07-06T19:24:36.884587,2797718e-6c05-463a-b171-25ab0adcf295,120,6.122079736820892e-08,1.4419009565808065e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1536,2021-09-01T14:52:20.969150,72fb248c-2937-4a99-95a3-e3b7a7bf349a,13,2.483098382448657e-07,5.848309866666668e-07,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1537,2021-09-12T15:31:02.584321,6ac55534-1149-4b00-8d0b-10c7f769f35c,952199,0.02481455089807442,0.0584443950670213,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1538,2021-09-12T15:36:02.584606,6ac55534-1149-4b00-8d0b-10c7f769f35c,952499,0.024822843710007658,0.05846392668695,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1539,2021-09-12T15:41:02.562918,6ac55534-1149-4b00-8d0b-10c7f769f35c,952799,0.02483117570338864,0.058483550588863606,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1540,2021-09-12T15:46:02.590140,6ac55534-1149-4b00-8d0b-10c7f769f35c,953099,0.024839585317282586,0.05850335730625284,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1541,2021-09-12T15:51:02.574212,6ac55534-1149-4b00-8d0b-10c7f769f35c,953399,0.024847832221695645,0.05852278080263512,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1542,2021-09-12T15:56:02.551968,6ac55534-1149-4b00-8d0b-10c7f769f35c,953699,0.024856088317618045,0.05854222594729166,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1543,2021-09-12T16:01:02.620851,6ac55534-1149-4b00-8d0b-10c7f769f35c,953999,0.024864333405454516,0.05856164516518749,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1544,2021-09-12T16:06:02.634691,6ac55534-1149-4b00-8d0b-10c7f769f35c,954299,0.02487257374504802,0.0585810531997986,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1545,2021-09-12T16:11:02.583860,6ac55534-1149-4b00-8d0b-10c7f769f35c,954599,0.024880852620251824,0.058600551995287964,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1546,2021-09-01T15:06:05.597586,6ac55534-1149-4b00-8d0b-10c7f769f35c,302,7.56809908101219e-06,1.782474220121228e-05,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1547,2021-09-01T15:11:02.587668,6ac55534-1149-4b00-8d0b-10c7f769f35c,599,1.5204981734340054e-05,3.5811486700634615e-05,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1548,2021-09-01T15:16:02.591173,6ac55534-1149-4b00-8d0b-10c7f769f35c,899,2.2516247359043864e-05,5.303132268981949e-05,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1549,2021-09-01T15:21:02.589634,6ac55534-1149-4b00-8d0b-10c7f769f35c,1199,2.9838096961052724e-05,7.027608655916377e-05,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1550,2021-09-01T15:26:02.597791,6ac55534-1149-4b00-8d0b-10c7f769f35c,1499,3.7256485245822856e-05,8.774822286566094e-05,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1551,2021-09-01T15:31:02.588520,6ac55534-1149-4b00-8d0b-10c7f769f35c,1799,4.454650655962922e-05,0.0001049180232566149,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1552,2021-09-01T15:36:02.597571,6ac55534-1149-4b00-8d0b-10c7f769f35c,2099,5.18378028765107e-05,0.00012209082659465984,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1553,2021-09-01T15:41:02.593601,6ac55534-1149-4b00-8d0b-10c7f769f35c,2399,5.934955514841635e-05,0.0001397828581461523,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1554,2021-09-01T15:46:02.598411,6ac55534-1149-4b00-8d0b-10c7f769f35c,2699,6.66527490954783e-05,0.00015698368334127156,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1555,2021-09-01T15:51:02.584534,6ac55534-1149-4b00-8d0b-10c7f769f35c,2999,7.403126522049967e-05,0.0001743619108655343,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1556,2021-09-01T15:56:02.610529,6ac55534-1149-4b00-8d0b-10c7f769f35c,3299,8.133920615406855e-05,0.0001915739163860976,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1557,2021-09-01T16:01:02.607943,6ac55534-1149-4b00-8d0b-10c7f769f35c,3599,8.883173267213587e-05,0.0002092206665396956,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1558,2021-09-01T16:06:02.625269,6ac55534-1149-4b00-8d0b-10c7f769f35c,3899,9.609660067333397e-05,0.00022633122466810126,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1559,2021-09-01T16:11:02.631856,6ac55534-1149-4b00-8d0b-10c7f769f35c,4199,0.00010340527934456486,0.00024354496774303544,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1560,2021-09-01T16:16:02.590275,6ac55534-1149-4b00-8d0b-10c7f769f35c,4499,0.00011123184049718778,0.0002619784519474822,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1561,2021-09-01T16:21:02.629013,6ac55534-1149-4b00-8d0b-10c7f769f35c,4799,0.00011852272417156877,0.0002791502834105406,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1562,2021-09-01T16:26:02.595148,6ac55534-1149-4b00-8d0b-10c7f769f35c,5099,0.00012579493869782895,0.00029627814441961746,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1563,2021-09-01T16:31:02.655908,6ac55534-1149-4b00-8d0b-10c7f769f35c,5399,0.00013323482531432492,0.00031380091460612427,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1564,2021-09-01T16:36:02.564724,6ac55534-1149-4b00-8d0b-10c7f769f35c,5699,0.00014056717789757536,0.00033107041558989733,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1565,2021-09-01T16:41:02.556337,6ac55534-1149-4b00-8d0b-10c7f769f35c,5999,0.00014786625111081158,0.0003482615354392835,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1566,2021-09-01T16:46:02.585358,6ac55534-1149-4b00-8d0b-10c7f769f35c,6299,0.00015537026634225985,0.0003659353443499151,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1567,2021-09-01T16:51:02.629638,6ac55534-1149-4b00-8d0b-10c7f769f35c,6599,0.00016295145556067904,0.0003837909170571977,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1568,2021-09-01T16:56:02.632960,6ac55534-1149-4b00-8d0b-10c7f769f35c,6899,0.00017023434695291888,0.0004009439247222005,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1569,2021-09-01T17:01:02.627568,6ac55534-1149-4b00-8d0b-10c7f769f35c,7199,0.00017761126787182665,0.00041831839514214577,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1570,2021-09-01T17:06:02.942698,6ac55534-1149-4b00-8d0b-10c7f769f35c,7499,0.00018570031058165305,0.00043737008823096927,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1571,2021-09-01T17:11:02.594409,6ac55534-1149-4b00-8d0b-10c7f769f35c,7799,0.00019299094600148457,0.0004545413349932597,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1572,2021-09-01T17:16:02.645928,6ac55534-1149-4b00-8d0b-10c7f769f35c,8099,0.00020045262532502863,0.0004721154323863531,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1573,2021-09-01T17:21:02.585153,6ac55534-1149-4b00-8d0b-10c7f769f35c,8399,0.00020771132381249222,0.000489211459786415,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1574,2021-09-01T17:26:02.595801,6ac55534-1149-4b00-8d0b-10c7f769f35c,8699,0.00021503437364164403,0.000506459050487065,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1575,2021-09-01T17:31:02.558411,6ac55534-1149-4b00-8d0b-10c7f769f35c,8999,0.00022252217106185742,0.0005240946624474141,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1576,2021-09-01T17:36:02.594647,6ac55534-1149-4b00-8d0b-10c7f769f35c,9299,0.00022986477712847714,0.0005413883129165157,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1577,2021-09-01T17:41:02.608612,6ac55534-1149-4b00-8d0b-10c7f769f35c,9599,0.0002374707954833826,0.0005593023643715273,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1578,2021-09-01T17:46:02.600521,6ac55534-1149-4b00-8d0b-10c7f769f35c,9899,0.00024479935592629557,0.0005765629339283749,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1579,2021-09-01T17:51:02.605696,6ac55534-1149-4b00-8d0b-10c7f769f35c,10199,0.0002522182698989205,0.0005940363083595835,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1580,2021-09-01T17:56:02.580044,6ac55534-1149-4b00-8d0b-10c7f769f35c,10499,0.00025950883793707664,0.0006112073964213892,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1581,2021-09-01T18:01:02.597599,6ac55534-1149-4b00-8d0b-10c7f769f35c,10799,0.00026732902463156357,0.0006296258672028179,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1582,2021-09-01T18:06:02.562609,6ac55534-1149-4b00-8d0b-10c7f769f35c,11099,0.00027470680080954904,0.0006470023519690887,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1583,2021-09-01T18:11:02.592079,6ac55534-1149-4b00-8d0b-10c7f769f35c,11399,0.00028205175005789466,0.0006643015212097797,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1584,2021-09-01T18:16:02.589078,6ac55534-1149-4b00-8d0b-10c7f769f35c,11699,0.0002893631271074853,0.0006815216196320883,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1585,2021-09-01T18:21:02.574265,6ac55534-1149-4b00-8d0b-10c7f769f35c,11999,0.0002966888545053352,0.0006987755166682207,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1586,2021-09-01T18:26:02.592618,6ac55534-1149-4b00-8d0b-10c7f769f35c,12299,0.0003039459471582919,0.0007158677619314744,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1587,2021-09-01T18:31:02.588336,6ac55534-1149-4b00-8d0b-10c7f769f35c,12599,0.0003112792667080851,0.0007331395403602382,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1588,2021-09-01T18:36:02.656238,6ac55534-1149-4b00-8d0b-10c7f769f35c,12899,0.00031853676759258586,0.0007502327471095867,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1589,2021-09-01T18:41:02.626688,6ac55534-1149-4b00-8d0b-10c7f769f35c,13199,0.00032584523536736325,0.0007674459934712942,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
1590,2021-09-01T18:46:02.560604,6ac55534-1149-4b00-8d0b-10c7f769f35c,13499,0.0003334393508705594,0.0007853320107712417,ea060644-5303-4a68-8fb2-d0902b269022,DC2,Scaleway DC2,France,FRA,france,False,,,225904ca-f741-477c-83f5-d61587d6286c,Scaleway,Scaleway,ba08e13e-a13f-47c4-a54d-1528bfa5ec0f,Leximpact,Leximpact AN
